species, type, N-fixer, material, amount, carbon, nitrogen, C:N, phosphorus, potassium, sodium, magnesium, manganese, copper, zinc, lead, calcium, sulfur, iron, lignin, cellulose, hemicellulose, cell solubles, SLA
Triticum aestivum, graminoid, no, aboveground parts, 50, 59, 0.7, 41.3, 1.1, 0.98,,0.1,,,,, 0.34,,,22.3, 34.4, 15.7
