species,type,N-fixer,material,amount,carbon,nitrogen,C:N,phosphorus,potassium,sodium,magnesium,manganese,copper,zinc,lead,calcium,sulfur,iron,lignin,cellulose,hemicellulose,cell solubles,SLA
Gliciridia sepium,deciduous,yes,aboveground parts,10,43.3,4.4,9.84,,,,,,,,,,,,12.5
